,id,data_provider,country,partner_product_category,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,group_identifier,event_date,problem,problem_eng,problem_with_product
3212,restart_55993,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3213,restart_55994,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3214,restart_55995,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3215,restart_55996,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3216,restart_55997,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3217,restart_55998,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3218,restart_55999,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3219,restart_56000,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3220,restart_56001,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3221,restart_56002,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3222,restart_56003,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3223,restart_56004,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3224,restart_56005,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3225,restart_56006,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3226,restart_56007,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3227,restart_56008,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3228,restart_56009,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3229,restart_56010,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3230,restart_56011,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3231,restart_56012,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3232,restart_56013,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3233,restart_56014,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3234,restart_56015,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3235,restart_56016,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3236,restart_56017,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3237,restart_56018,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3238,restart_56019,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-01,maintainance.,,Mobile: maintainance.
3239,restart_56024,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3240,restart_56025,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3241,restart_56026,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3242,restart_56027,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3243,restart_56028,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3244,restart_56029,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3245,restart_56030,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3246,restart_56031,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3247,restart_56032,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3248,restart_56033,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3249,restart_56034,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3250,restart_56035,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3251,restart_56036,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3252,restart_56037,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3253,restart_56038,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3254,restart_56039,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3255,restart_56040,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3256,restart_56041,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3257,restart_56042,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3258,restart_56043,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3259,restart_56044,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3260,restart_56045,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3261,restart_56046,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3262,restart_56047,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3263,restart_56048,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3264,restart_56049,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3265,restart_56050,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3266,restart_56051,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-03,maintainance.,,Mobile: maintainance.
3267,restart_56092,The Restart Project,NOR,Mobile ~ Mobile,Mobile,19,Unknown,,,Repairable,,Restarters Oslo,2023-11-11,software.,,Mobile: software.
3268,restart_56094,The Restart Project,NOR,Mobile ~ IPhone,Mobile,19,Unknown,,,Repairable,,Restarters Oslo,2023-11-11,software update must be done to complete fix.,,Mobile: software update must be done to complete fix.
3269,restart_56096,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,didn't take charging.,,Mobile: didn't take charging.
3270,restart_56097,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3271,restart_56098,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3272,restart_56099,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3273,restart_56100,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3274,restart_56101,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3275,restart_56102,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3276,restart_56103,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3277,restart_56104,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3278,restart_56105,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3279,restart_56106,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3280,restart_56107,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3281,restart_56108,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3282,restart_56109,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3283,restart_56110,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3284,restart_56111,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3285,restart_56112,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3286,restart_56113,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3287,restart_56114,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3288,restart_56115,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3289,restart_56116,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3290,restart_56117,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3291,restart_56118,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3292,restart_56119,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3293,restart_56120,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3294,restart_56121,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3295,restart_56122,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3296,restart_56123,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3297,restart_56124,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3298,restart_56125,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3299,restart_56126,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3300,restart_56127,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3301,restart_56128,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3302,restart_56129,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3303,restart_56130,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3304,restart_56131,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3305,restart_56132,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3306,restart_56133,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3307,restart_56134,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3308,restart_56135,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3309,restart_56136,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3310,restart_56137,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3311,restart_56138,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3312,restart_56139,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3313,restart_56140,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3314,restart_56141,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3315,restart_56142,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3316,restart_56143,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3317,restart_56144,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3318,restart_56145,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3319,restart_56146,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3320,restart_56147,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3321,restart_56148,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3322,restart_56149,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3323,restart_56150,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-09,Maintainance.,,Mobile: Maintainance.
3324,restart_56151,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3325,restart_56152,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3326,restart_56153,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3327,restart_56154,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3328,restart_56155,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3329,restart_56156,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3330,restart_56157,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3331,restart_56158,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3332,restart_56159,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3333,restart_56160,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3334,restart_56161,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3335,restart_56162,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3336,restart_56163,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3337,restart_56164,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3338,restart_56165,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3339,restart_56166,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3340,restart_56167,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3341,restart_56168,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3342,restart_56169,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3343,restart_56170,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3344,restart_56171,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3345,restart_56172,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3346,restart_56173,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3347,restart_56174,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3348,restart_56175,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3349,restart_56176,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3350,restart_56177,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3351,restart_56178,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3352,restart_56179,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3353,restart_56180,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3354,restart_56181,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3355,restart_56182,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3356,restart_56183,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3357,restart_56184,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3358,restart_56185,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3359,restart_56186,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3360,restart_56187,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3361,restart_56188,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3362,restart_56189,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3363,restart_56190,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3364,restart_56191,The Restart Project,NOR,Mobile ~ Mobile Phone,Mobile,19,Unknown,,,Fixed,,Restarters Oslo,2023-11-11,Maintainance.,,Mobile: Maintainance.
3365,restart_40902,The Restart Project,ITA,Mobile ~ Smartphone,Mobile,19,Umidigi,,,Fixed,,Restarters Torino,2023-07-31,Display replaced.,,Mobile: Display replaced.
